timestamp,raw_start_location,raw_end_location,fee
2023-01-31 08:50:31,"10, Rue Alain Chartier, Paris 15e Arrondissement","17, Rue des Grands Champs, Paris 20e Arrondissement",35.03
2023-01-28 21:36:06,"9, Rue Leblanc, Paris 15e Arrondissement","33, Rue des Récollets, Paris 10e Arrondissement",21.81
2023-01-20 09:15:48,"25, Rue Tiquetonne, Paris 2e Arrondissement","18, Hameau Boileau, Paris 16e Arrondissement",17.89
2023-01-19 13:35:51,"6, Rue Boulitte, Paris 14e Arrondissement","54, Rue de la Bienfaisance, Paris 8e Arrondissement",5.0
2023-01-21 09:13:05,"26, Rue le Regrattier, Paris 4e Arrondissement","13, Rue Robineau, Paris 20e Arrondissement",16.26
2023-01-03 13:47:41,"80, Avenue Simon Bolivar, Paris 19e Arrondissement","3, Rue du Vingt-Neuf Juillet, Paris 1er Arrondissement",5.36
2023-01-05 16:20:23,"7, Rue Labois-Rouillon, Paris 19e Arrondissement","30, Rue Octave Feuillet, Paris 16e Arrondissement",7.65
2023-01-07 02:38:55,"8, Voie Bv/15, Paris 15e Arrondissement","110, Rue de Picpus, Paris 12e Arrondissement",7.78
2023-01-17 17:36:36,"44, Rue Fabert, Paris 7e Arrondissement","8, Place Octave Chanute, Paris 20e Arrondissement",6.61
2023-01-31 22:30:24,"57, Rue des Orteaux, Paris 20e Arrondissement","158, Rue Saint-Honoré, Paris 1er Arrondissement",5.72
2023-01-18 01:21:13,"199, Rue du Faubourg Saint-Honoré, Paris 8e Arrondissement","23, Rue de Choiseul, Paris 2e Arrondissement",8.25
2023-01-09 01:33:45,"106, Avenue de Clichy, Paris 17e Arrondissement","15, Boulevard Montmartre, Paris 2e Arrondissement",5.0
2023-01-04 12:47:56,"5, Passage des Récollets, Paris 10e Arrondissement","48, Boulevard de Port-Royal, Paris 5e Arrondissement",10.47
2023-01-09 15:23:55,"25, Rue des Ecouffes, Paris 4e Arrondissement","12, Cour de l’Industrie, Paris 11e Arrondissement",5.0
2023-01-10 15:39:07,"18, Rue des Pruniers, Paris 20e Arrondissement","63, Rue Henry Farman, Paris 15e Arrondissement",5.0
2023-01-02 12:45:46,"32, Rue Edouard Pailleron, Paris 19e Arrondissement","157, Rue de la Croix Nivert, Paris 15e Arrondissement",13.45
2023-01-10 22:24:39,"1, Rue Jacques Cartier, Paris 18e Arrondissement","49, Rue Claude Lorrain, Paris 16e Arrondissement",29.73
2023-01-06 22:36:01,"22, Rue de l’Ave Maria, Paris 4e Arrondissement","17, Rue de Passy, Paris 16e Arrondissement",11.84
2023-01-02 07:35:03,"7, Rue du Pré aux Chevaux, Paris 16e Arrondissement","7, Square Max Hymans, Paris 15e Arrondissement",6.7
2023-01-06 21:48:11,"46, Rue Jean-Baptiste Pigalle, Paris 9e Arrondissement","105, Rue du Théâtre, Paris 15e Arrondissement",6.36
2023-01-26 06:46:03,"14, Rue Dulac, Paris 15e Arrondissement","32, Rue Lacroix, Paris 17e Arrondissement",6.06
2023-01-13 12:44:23,"96, Rue de la Fontaine au Roi, Paris 11e Arrondissement","4, Square Moncey, Paris 9e Arrondissement",21.21
2023-01-11 07:42:24,"100, Rue de l’Ouest, Paris 14e Arrondissement","11, Rue George Eastman, Paris 13e Arrondissement",6.59
2023-01-22 16:17:05,"11, Rue Gutenberg, Paris 15e Arrondissement","14, Rue Robert et Sonia Delaunay, Paris 11e Arrondissement",6.64
2023-01-11 09:51:37,"21, Avenue de l’Observatoire, Paris 6e Arrondissement","119, Avenue Parmentier, Paris 11e Arrondissement",5.0
2023-01-20 07:30:18,"1, Rue Censier, Paris 5e Arrondissement","87, Rue Eugène Freyssinet, Paris 13e Arrondissement",5.0
2023-01-06 00:20:32,"2, Rue Chrétien de Troyes, Paris 12e Arrondissement","13, Rue des Mariniers, Paris 14e Arrondissement",18.08
2023-01-28 10:56:32,"20, Rue de la Michodière, Paris 2e Arrondissement","16, Villa de la Grande Armée, Paris 17e Arrondissement",5.0
2023-01-08 16:30:22,"31, Rue de Mouzaïa, Paris 19e Arrondissement","4, Place du Maréchal Juin, Paris 17e Arrondissement",6.62
2023-01-03 16:15:32,"3, Rue Treilhard, Paris 8e Arrondissement","1, Villa de Beauséjour, Paris 16e Arrondissement",5.0
2023-01-27 18:46:47,"56, Rue Riquet, Paris 19e Arrondissement","8, Rue Marie Stuart, Paris 2e Arrondissement",16.91
2023-01-19 09:31:30,"57, Rue de l’Amiral Mouchez, Paris 13e Arrondissement","3, Rue Jacques Kablé, Paris 18e Arrondissement",5.87
2023-01-27 15:27:18,"29, Rue Laure Diebold, Paris 8e Arrondissement","36, Boulevard Arago, Paris 13e Arrondissement",8.09
2023-01-13 21:58:47,"1, Villa Saint-Ange, Paris 17e Arrondissement","10, Rue Lhuillier, Paris 15e Arrondissement",12.4
2023-01-11 10:16:32,"28, Rue de la Mare, Paris 20e Arrondissement","5, Villa la Fresnaye, Paris 15e Arrondissement",15.51
2023-01-08 21:33:42,"126, Avenue Mozart, Paris 16e Arrondissement","47, Rue de Cléry, Paris 2e Arrondissement",27.54
2023-01-05 07:00:50,"28, Rue de Srebrenica, Paris 20e Arrondissement","24, Rue de la Tombe Issoire, Paris 14e Arrondissement",13.59
2023-01-10 06:24:08,"75, Rue Legendre, Paris 17e Arrondissement","15, Rue Leblanc, Paris 15e Arrondissement",8.55
2023-01-10 16:55:43,"5, Rue de Senlis, Paris 17e Arrondissement","21, Rue des Bergers, Paris 15e Arrondissement",5.0
2023-01-14 13:54:25,"6, Rue Théophile Roussel, Paris 12e Arrondissement","1, Cité de l’Ermitage, Paris 20e Arrondissement",5.25
2023-01-01 00:43:17,"14, Rue Gustave Charpentier, Paris 17e Arrondissement","4, Rue Mounet-Sully, Paris 20e Arrondissement",29.63
2023-01-18 00:39:09,"10, Place Saint-Michel, Paris 6e Arrondissement","151, Avenue de Clichy, Paris 17e Arrondissement",7.79
2023-01-12 12:07:38,"85, Boulevard Soult, Paris 12e Arrondissement","20, Rue de la Folie-Méricourt, Paris 11e Arrondissement",5.15
2023-01-26 23:08:54,"18, Rue Primo Levi, Paris 13e Arrondissement","21, Rue Ponscarme, Paris 13e Arrondissement",5.0
2023-01-13 19:22:56,"22, Rue Pastourelle, Paris 3e Arrondissement","1, Rue Bernard Dimey, Paris 18e Arrondissement",5.03
2023-01-30 19:51:02,"45, Avenue Reille, Paris 14e Arrondissement","13, Rue Alphonse Karr, Paris 19e Arrondissement",6.21
2023-01-31 11:24:28,"195, Rue de Courcelles, Paris 17e Arrondissement","10, Villa Rimbaud, Paris 19e Arrondissement",10.88
2023-01-07 09:46:30,"6, Rue Huguette Schwartz, Paris 14e Arrondissement","94, Rue d’Aubervilliers, Paris 19e Arrondissement",7.42
2023-01-22 01:59:48,"5, Villa Eugène Leblanc, Paris 19e Arrondissement","102, Avenue de Saint-Ouen, Paris 18e Arrondissement",7.08
2023-01-28 06:43:19,"46, Rue Philippe de Girard, Paris 18e Arrondissement","89, Rue de l’Amiral Roussin, Paris 15e Arrondissement",9.26
2023-01-21 12:44:19,"7, Place Dauphine, Paris 1er Arrondissement","19, Rue Auber, Paris 9e Arrondissement",5.0
2023-01-25 22:57:55,"3, Passage Fermat, Paris 14e Arrondissement","49, Rue Saint-Lazare, Paris 9e Arrondissement",5.53
2023-01-16 09:39:57,"11, Avenue des Terroirs de France, Paris 12e Arrondissement","108, Rue du Cherche-Midi, Paris 6e Arrondissement",20.65
2023-01-20 14:47:56,"65, Rue Jean-Baptiste Pigalle, Paris 9e Arrondissement","13, Rue Pasteur, Paris 11e Arrondissement",5.0
2023-01-22 23:19:20,"1, Rue Ponscarme, Paris 13e Arrondissement","5, Rue d’Ecosse, Paris 5e Arrondissement",5.64
2023-01-14 21:28:33,"12, Rue Constance, Paris 18e Arrondissement","19, Rue aux Ours, Paris 3e Arrondissement",9.45
2023-01-11 19:03:53,"1, Square Victorien Sardou, Paris 16e Arrondissement","14, Passage du Désir, Paris 10e Arrondissement",18.53
2023-01-09 11:33:18,"19, Rue Philibert Delorme, Paris 17e Arrondissement","42, Rue Labrouste, Paris 15e Arrondissement",6.84
2023-01-13 12:16:30,"1, Impasse Ronsin, Paris 15e Arrondissement","92, Rue Cambronne, Paris 15e Arrondissement",5.0
2023-01-05 14:41:48,"15, Rue Marcel Duchamp, Paris 13e Arrondissement","3, Rue Serpollet, Paris 20e Arrondissement",5.0
2023-01-15 09:25:20,"174, Rue Lecourbe, Paris 15e Arrondissement","121, Rue Lecourbe, Paris 15e Arrondissement",5.0
2023-01-11 18:23:47,"16, Rue de Sully, Paris 4e Arrondissement","44, Rue des Lombards, Paris 1er Arrondissement",5.0
2023-01-21 14:09:57,"36, Rue Pinel, Paris 13e Arrondissement","3, Square Nicolaÿ, Paris 17e Arrondissement",5.0
2023-01-23 20:12:23,"40, Quai de Grenelle, Paris 15e Arrondissement","121, Rue de Saussure, Paris 17e Arrondissement",9.6
2023-01-22 08:05:25,"91, Rue de la Chapelle, Paris 18e Arrondissement","48, Rue de Longchamp, Paris 16e Arrondissement",12.67
2023-01-03 12:15:16,"33, Rue Louise-Emilie de la Tour d’Auvergne, Paris 9e Arrondissement","16, Rue de Romainville, Paris 19e Arrondissement",5.0
2023-01-03 09:23:23,"143, Boulevard Voltaire, Paris 11e Arrondissement","12, Rue Rosenwald, Paris 15e Arrondissement",15.58
2023-01-19 13:11:04,"1, Rue de Tlemcen, Paris 20e Arrondissement","142, Rue de Charonne, Paris 11e Arrondissement",5.0
2023-01-18 13:42:56,"49, Rue du Faubourg Montmartre, Paris 9e Arrondissement","10, Rue des Quatre Fils, Paris 3e Arrondissement",5.0
2023-01-14 18:04:47,"12, Rue du Moulin de la Vierge, Paris 14e Arrondissement","8, Rue de Patay, Paris 13e Arrondissement",7.62
2023-01-19 09:23:58,"4, Place Georges Mulot, Paris 15e Arrondissement","1, Avenue de Corbera, Paris 12e Arrondissement",11.38
2023-01-05 16:42:47,"7, Rue Maublanc, Paris 15e Arrondissement","11, Rue Benjamin Franklin, Paris 16e Arrondissement",5.0
2023-01-16 15:48:25,"3, Rue Cardinet, Paris 17e Arrondissement","50, Rue de la Procession, Paris 15e Arrondissement",5.0
2023-01-27 09:09:40,"2, Rue de Dreux, Paris 17e Arrondissement","10, Avenue d’Ivry, Paris 13e Arrondissement",48.15
2023-01-15 10:04:46,"57, Rue Vercingétorix, Paris 14e Arrondissement","3, Rue Henry de Jouvenel, Paris 6e Arrondissement",5.0
2023-01-28 03:58:10,"1, Passage Geffroy-Didelot, Paris 17e Arrondissement","3, Avenue David Weill, Paris 14e Arrondissement",7.92
2023-01-28 14:21:51,"30, Rue de la Reine Blanche, Paris 13e Arrondissement","26, Rue Barrault, Paris 13e Arrondissement",5.0
2023-01-16 11:07:03,"243, Avenue Gambetta, Paris 20e Arrondissement","2, Rue du Square Carpeaux, Paris 18e Arrondissement",6.01
2023-01-31 16:59:33,"5, Avenue du Cimetière des Batignolles, Paris 17e Arrondissement","34, Rue de la Goutte d’Or, Paris 18e Arrondissement",5.0
2023-01-11 11:52:51,"10, Place Paul Verlaine, Paris 13e Arrondissement","8, Rue Chapu, Paris 16e Arrondissement",9.82
2023-01-16 14:53:32,"86, Boulevard Vincent Auriol, Paris 13e Arrondissement","4, Impasse des Carrières, Paris 16e Arrondissement",5.0
2023-01-01 19:26:41,"126, Avenue du Maine, Paris 14e Arrondissement","13, Rue René Binet, Paris 18e Arrondissement",5.1
2023-01-27 21:03:42,"3, Rue Léon Séché, Paris 15e Arrondissement","117, Rue Saint-Denis, Paris 1er Arrondissement",12.94
2023-01-05 01:50:54,"13, Rue Sorbier, Paris 20e Arrondissement","18, Place de la République, Paris 10e Arrondissement",5.0
2023-01-05 16:37:24,"5, Avenue de Breteuil, Paris 7e Arrondissement","101, Boulevard Pereire, Paris 17e Arrondissement",5.0
2023-01-04 09:14:06,"77, Passage Brady, Paris 10e Arrondissement","37, Rue Miguel Hidalgo, Paris 19e Arrondissement",11.34
2023-01-08 23:25:48,"77, Rue de Picpus, Paris 12e Arrondissement","25, Rue Vieille du Temple, Paris 4e Arrondissement",6.6
2023-01-21 13:40:40,"38, Avenue Jean Jaurès, Paris 19e Arrondissement","4, Rue Raymond Losserand, Paris 14e Arrondissement",17.41
2023-01-11 19:08:44,"35, Rue Gabriel Lamé, Paris 12e Arrondissement","35, Rue Chanez, Paris 16e Arrondissement",15.8
2023-01-14 17:16:48,"1, Rue Bernard Palissy, Paris 6e Arrondissement","15, Rue Ernestine, Paris 18e Arrondissement",5.0
2023-01-03 15:24:40,"19, Boulevard des Frères Voisin, Paris 15e Arrondissement","80, Rue Compans, Paris 19e Arrondissement",8.06
2023-01-29 21:15:36,"207, Rue Raymond Losserand, Paris 14e Arrondissement","19, Rue Véron, Paris 18e Arrondissement",6.34
2023-01-30 00:19:50,"31, Passage du Désir, Paris 10e Arrondissement","31, Rue de Bagnolet, Paris 20e Arrondissement",9.76
2023-01-12 09:47:48,"40, Rue de Plaisance, Paris 14e Arrondissement","37, Rue des Vignes, Paris 16e Arrondissement",5.0
2023-01-08 07:31:38,"4, Rue David Bowie, Paris 13e Arrondissement","1, Rue de Sèze, Paris 9e Arrondissement",6.38
2023-01-20 22:55:48,"3, Rue Pierre Guérin, Paris 16e Arrondissement","1, Rue Chamfort, Paris 16e Arrondissement",5.0
2023-01-17 21:44:01,"9, Esplanade Pierre Vidal-Naquet, Paris 13e Arrondissement","18, Rue Cécile Furtado Heine, Paris 14e Arrondissement",8.82
2023-01-17 14:49:51,"18, Rue Gabrielle, Paris 18e Arrondissement","11, Rue Christophe Colomb, Paris 8e Arrondissement",7.11
2023-01-07 13:52:27,"64, Boulevard de Montmorency, Paris 16e Arrondissement","3, Rue de Sofia, Paris 18e Arrondissement",10.49
2023-01-23 09:42:49,"197, Rue du Temple, Paris 3e Arrondissement","4, Passage Moncey, Paris 17e Arrondissement",5.57
2023-01-22 07:30:52,"67, Rue de Picpus, Paris 12e Arrondissement","125, Rue Saint-Maur, Paris 11e Arrondissement",5.41
2023-01-12 08:56:47,"3, Rue du Père Brottier, Paris 16e Arrondissement","16, Rue Adolphe Yvon, Paris 16e Arrondissement",5.0
2023-01-08 00:48:16,"7, Rue Mabillon, Paris 6e Arrondissement","14, Avenue des Champs Elysées, Paris 8e Arrondissement",5.0
2023-01-22 15:23:35,"2, Rue Proudhon, Paris 12e Arrondissement","36, Rue le Marois, Paris 16e Arrondissement",5.99
2023-01-03 01:15:25,"3, Square Fernand de la Tombelle, Paris 17e Arrondissement","91, Rue de Lille, Paris 7e Arrondissement",5.65
2023-01-16 06:36:55,"7, Rue du Capitaine Ferber, Paris 20e Arrondissement","32, Rue de Miromesnil, Paris 8e Arrondissement",5.75
2023-01-03 06:53:25,"46, Quai de la Seine, Paris 19e Arrondissement","86, Rue Lepic, Paris 18e Arrondissement",5.0
2023-01-29 03:29:15,"54, Rue Dutot, Paris 15e Arrondissement","33, Rue de Cléry, Paris 2e Arrondissement",5.95
2023-01-24 12:37:24,"111, Rue Haxo, Paris 20e Arrondissement","35, Rue de Lourmel, Paris 15e Arrondissement",6.74
2023-01-01 10:07:08,"3, Impasse des Primevères, Paris 11e Arrondissement","50, Rue des Couronnes, Paris 20e Arrondissement",7.88
2023-01-20 09:05:21,"21, Avenue Matignon, Paris 8e Arrondissement","105, Avenue Gambetta, Paris 20e Arrondissement",46.06
2023-01-31 13:38:42,"64, Rue de l’Abbé Groult, Paris 15e Arrondissement","1, Rue Omer Talon, Paris 11e Arrondissement",7.82
2023-01-27 05:55:24,"4, Rue Jean Ménans, Paris 19e Arrondissement","45, Rue de la Procession, Paris 15e Arrondissement",9.04
2023-01-04 01:00:33,"32, Rue Vaugelas, Paris 15e Arrondissement","14, Rue Dufrenoy, Paris 16e Arrondissement",5.0
2023-01-25 10:33:05,"7, Rue Vignon, Paris 8e Arrondissement","28, Rue des Favorites, Paris 15e Arrondissement",6.36
2023-01-18 18:35:08,"10, Rue de Rungis, Paris 13e Arrondissement","10, Rue des Beaux-Arts, Paris 6e Arrondissement",5.0
2023-01-22 14:42:07,"12, Rue Charles Nodier, Paris 18e Arrondissement","2, Rue Favart, Paris 2e Arrondissement",5.0
2023-01-31 18:17:28,"43, Rue de Poitou, Paris 3e Arrondissement","9, Villa Brune, Paris 14e Arrondissement",10.24
2023-01-18 12:46:29,"11, Rue de la Ville Neuve, Paris 2e Arrondissement","38, Rue Saint-Paul, Paris 4e Arrondissement",5.0
2023-01-24 11:11:49,"11, Rue de la Clef, Paris 5e Arrondissement","1, Avenue de Lamballe, Paris 16e Arrondissement",5.0
2023-01-20 00:22:51,"176, Rue Raymond Losserand, Paris 14e Arrondissement","24, Place de la Nation, Paris 12e Arrondissement",5.0
2023-01-27 22:03:34,"2, Rue Pérignon, Paris 7e Arrondissement","11, Rue de l’Arsenal, Paris 4e Arrondissement",5.0
2023-01-07 16:17:37,"6, Rue Charles Friedel, Paris 20e Arrondissement","6, Avenue du Docteur Brouardel, Paris 7e Arrondissement",7.69
2023-01-16 13:22:12,"1, Passage Guénot, Paris 11e Arrondissement","15, Boulevard de Picpus, Paris 12e Arrondissement",5.0
2023-01-01 20:15:10,"11, Villa Manin, Paris 19e Arrondissement","10, Rue Paul Meurice, Paris 20e Arrondissement",8.98
2023-01-27 14:29:58,"42, Rue Marcadet, Paris 18e Arrondissement","5, Cité du Rendez-Vous, Paris 12e Arrondissement",5.18
2023-01-21 09:34:46,"69, Rue Saint-Honoré, Paris 1er Arrondissement","14, Ruelle du Soleil d’Or, Paris 15e Arrondissement",7.44
2023-01-01 12:06:35,"117, Rue Saint-Dominique, Paris 7e Arrondissement","23, Rue Bichat, Paris 10e Arrondissement",5.0
2023-01-29 13:25:54,"13, Rue Chateaubriand, Paris 8e Arrondissement","49, Rue Montmartre, Paris 2e Arrondissement",5.39
2023-01-13 00:36:34,"24, Rue d’Annam, Paris 20e Arrondissement","8, Avenue Robert Schuman, Paris 7e Arrondissement",10.77
2023-01-27 00:54:13,"14, Rue de Ménilmontant, Paris 20e Arrondissement","2, Passage du Mont Cenis, Paris 18e Arrondissement",5.0
2023-01-27 15:37:30,"12, Boulevard Masséna, Paris 13e Arrondissement","76, Avenue Albert Bartholomé, Paris 15e Arrondissement",5.0
2023-01-27 11:46:32,"8, Rue George Gershwin, Paris 12e Arrondissement","197, Boulevard Brune, Paris 14e Arrondissement",19.26
2023-01-16 14:48:06,"52, Rue des Vignoles, Paris 20e Arrondissement","2, Cour du Chêne Vert, Paris 12e Arrondissement",5.0
2023-01-17 09:44:20,"28, Rue de la Reine Blanche, Paris 13e Arrondissement","109, Boulevard Macdonald, Paris 19e Arrondissement",5.45
2023-01-10 09:15:45,"57, Rue Damrémont, Paris 18e Arrondissement","41, Rue de Pommard, Paris 12e Arrondissement",14.43
2023-01-14 00:45:56,"52, Boulevard Gouvion-Saint-Cyr, Paris 17e Arrondissement","5, Rue Ernest Hemingway, Paris 15e Arrondissement",5.0
2023-01-05 16:18:21,"32, Rue Laferrière, Paris 9e Arrondissement","18, Rue Plumet, Paris 15e Arrondissement",5.0
2023-01-10 21:34:18,"3, Impasse du Cadran, Paris 18e Arrondissement","121, Rue Saint-Martin, Paris 4e Arrondissement",5.0
2023-01-02 00:05:18,"47, Avenue Marceau, Paris 16e Arrondissement","51, Rue de Vaugirard, Paris 6e Arrondissement",9.59
2023-01-10 15:52:45,"32, Avenue de Flandre, Paris 19e Arrondissement","56, Rue des Alouettes, Paris 19e Arrondissement",5.0
2023-01-07 10:41:16,"16, Rue des Périchaux, Paris 15e Arrondissement","43, Rue du Bastion, Paris 17e Arrondissement",11.58
2023-01-08 08:10:58,"3, Rue du Moulin de la Vierge, Paris 14e Arrondissement","80, Rue de Wattignies, Paris 12e Arrondissement",5.83
2023-01-22 06:16:03,"4, Place de Valois, Paris 1er Arrondissement","2, Rue Girodet, Paris 16e Arrondissement",7.1
2023-01-13 09:26:01,"8, Passage des Marais, Paris 10e Arrondissement","75, Rue Saint-Antoine, Paris 4e Arrondissement",5.0
2023-01-18 09:09:08,"99, Rue Lamarck, Paris 18e Arrondissement","73, Rue Marcadet, Paris 18e Arrondissement",5.0
2023-01-04 08:17:03,"204, Quai de Jemmapes, Paris 10e Arrondissement","6, Rue Sarasate, Paris 15e Arrondissement",14.62
2023-01-23 21:43:38,"86, Boulevard de Port-Royal, Paris 5e Arrondissement","8, Rue Dagorno, Paris 12e Arrondissement",5.0
2023-01-31 13:09:21,"18, Avenue de Versailles, Paris 16e Arrondissement","98, Avenue de Saint-Mandé, Paris 12e Arrondissement",11.21
2023-01-29 12:54:20,"4, Rue Berlioz, Paris 16e Arrondissement","96, Rue de la Roquette, Paris 11e Arrondissement",11.3
2023-01-16 09:45:00,"18, Rue Duroc, Paris 7e Arrondissement","243, Rue des Pyrénées, Paris 20e Arrondissement",13.25
2023-01-24 08:19:40,"17, Rue Élisabeth Vigee-Lebrun, Paris 15e Arrondissement","123, Boulevard Voltaire, Paris 11e Arrondissement",12.3
2023-01-31 08:38:14,"92, Avenue de Suffren, Paris 15e Arrondissement","33, Rue de Mouzaïa, Paris 19e Arrondissement",16.54
2023-01-09 11:58:05,"9, Rue Maurice Grimaud, Paris 18e Arrondissement","93, Rue de Prony, Paris 17e Arrondissement",6.49
2023-01-10 07:11:27,"23, Avenue de la République, Paris 11e Arrondissement","2, Rue Pelleport, Paris 20e Arrondissement",10.26
2023-01-22 12:05:44,"7, Rue Cailletet, Paris 12e Arrondissement","7, Avenue de Flandre, Paris 19e Arrondissement",7.92
2023-01-21 09:42:42,"70, Rue Saint-Antoine, Paris 4e Arrondissement","30, Rue des Ecluses Saint-Martin, Paris 10e Arrondissement",5.0
2023-01-08 07:34:00,"9, Avenue Emile et Armand Massard, Paris 17e Arrondissement","77, Rue Clisson, Paris 13e Arrondissement",35.17
2023-01-04 19:18:53,"11, Rue Curial, Paris 19e Arrondissement","15, Rue Suzanne Masson, Paris 19e Arrondissement",5.0
2023-01-02 17:42:55,"12, Place du Bataillon du Pacifique, Paris 12e Arrondissement","33, Rue Gabrielle, Paris 18e Arrondissement",13.79
2023-01-16 23:08:18,"1, Avenue Jules Janin, Paris 16e Arrondissement","51, Rue Piat, Paris 20e Arrondissement",32.69
